v8-version,12,4,254,21,-node.29,0
v8-platform,macos,macos
code-creation,Builtin,2,12154,0x10f81ae80,168,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,12161,0x10f81af40,168,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,12169,0x10f81b000,168,Call_ReceiverIsAny
code-creation,Builtin,2,12175,0x10f81b0c0,952,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,12183,0x10f81b480,948,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,12191,0x10f81b840,1040,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,12199,0x10f81bc80,1036,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,12207,0x10f81c0c0,1040,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,12234,0x10f81c500,1036,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,12242,0x10f81c940,940,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,12250,0x10f81cd00,940,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,12258,0x10f81d0c0,940,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,12265,0x10f81d480,756,CallProxy
code-creation,Builtin,2,12271,0x10f81d780,152,CallVarargs
code-creation,Builtin,2,12277,0x10f81d840,1148,CallWithSpread
code-creation,Builtin,2,12283,0x10f81dcc0,2100,CallWithSpread_Baseline
code-creation,Builtin,2,12290,0x10f81e500,2136,CallWithSpread_WithFeedback
code-creation,Builtin,2,12297,0x10f81ed80,1132,CallWithArrayLike
code-creation,Builtin,2,12303,0x10f81f200,2100,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,12310,0x10f81fa40,156,CallForwardVarargs
code-creation,Builtin,2,12317,0x10f81fb00,156,CallFunctionForwardVarargs
code-creation,Builtin,2,12324,0x10f81fbc0,420,CallFunctionTemplate_Generic
code-creation,Builtin,2,12331,0x10f81fd80,148,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,12368,0x10f81fe40,408,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,12378,0x10f820000,468,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
